r,omega_over_varpi,domega_dr_over_varpi,region
4.350028689827052,0.0025149597740750096,0.0,0
4.448892978232213,0.0025149597740750096,0.0,0
4.547757266637373,0.0025149597740750096,0.0,0
4.646621555042533,0.0025149597740750096,0.0,0
4.745485843447694,0.0025149597740750096,0.0,0
4.844350131852854,0.0025149597740750096,0.0,0
4.943214420258014,0.0025149597740750096,0.0,0
5.042078708663174,0.0025149597740750096,0.0,0
5.140942997068335,0.0025149597740750096,0.0,0
5.239807285473495,0.0025149597740750096,0.0,0
5.338671573878655,0.0025149597740750096,0.0,0
5.4375358622838155,0.0025149597740750096,0.0,0
5.536400150688976,0.0025149597740750096,0.0,0
5.635264439094136,0.0025149597740750096,0.0,0
5.7341287274992965,0.0025149597740750096,0.0,0
5.832993015904457,0.0025149597740750096,0.0,0
5.931857304309617,0.0025149597740750096,0.0,0
6.0307215927147775,0.0025149597740750096,0.0,0
6.1295858811199375,0.0025149597740750096,0.0,0
6.2284501695250984,0.0025149597740750096,0.0,0
6.3273144579302585,0.0025149597740750096,0.0,0
6.4261787463354185,0.0025149597740750096,0.0,0
6.5250430347405795,0.0025149597740750096,0.0,0
6.6239073231457395,0.0025149597740750096,0.0,0
6.7227716115508995,0.0025149597740750096,0.0,0
6.82163589995606,0.0025149597740750096,0.0,0
6.9205001883612205,0.0025149597740750096,0.0,0
7.0193644767663805,0.0025149597740750096,0.0,0
7.118228765171541,0.0025149597740750096,0.0,0
7.2170930535767015,0.0025149597740750096,0.0,0
7.3159573419818615,0.0025149597740750096,0.0,0
7.414821630387022,0.0025149597740750096,0.0,0
7.513685918792182,0.0025149597740750096,0.0,0
7.6125502071973425,0.0025149597740750096,0.0,0
7.711414495602503,0.0025149597740750096,0.0,0
7.810278784007663,0.0025149597740750096,0.0,0
7.909143072412823,0.0025149597740750096,0.0,0
8.008007360817983,0.0025149597740750096,0.0,0
8.106871649223145,0.0025149597740750096,0.0,0
8.205735937628305,0.0025149597740750096,0.0,0
8.304600226033465,0.0025149597740750096,0.0,0
8.403464514438625,0.0025149597740750096,0.0,0
8.502328802843785,0.0025149597740750096,0.0,0
8.601193091248945,0.0025149597740750096,0.0,0
8.700057379654105,0.0025149597740750096,0.0,0
8.798921668059267,0.0025149597740750096,0.0,0
8.897785956464427,0.0025149597740750096,0.0,0
8.996650244869587,0.0025149597740750096,0.0,0
9.095514533274747,0.0025149597740750096,0.0,0
9.194378821679907,0.0025149597740750096,0.0,0
9.293243110085067,0.0025149597740750096,0.0,0
9.392107398490227,0.0025149597740750096,0.0,0
9.490971686895389,0.0025149597740750096,0.0,0
9.589835975300549,0.0025149597740750096,0.0,0
9.688700263705709,0.0025149597740750096,0.0,0
9.787564552110869,0.0025149597740750096,0.0,0
9.886428840516029,0.0025149597740750096,0.0,0
9.985293128921189,0.0025149597740750096,-0.0,1
9.99530487713294,0.0025149572588095692,-5.021277885176574e-07,1
10.005316559847742,0.0025149497264754794,-1.0022481623991314e-06,1
10.015328177325458,0.0025149371971744383,-1.5003731801835353e-06,1
10.025339729824667,0.002514919690888351,-1.996514816438972e-06,1
10.035351217602624,0.002514897227478219,-2.490684961900542e-06,1
10.045362640915265,0.002514869826685695,-2.9828954237288345e-06,1
10.055374000017268,0.0025148375081340824,-3.4731579266107193e-06,1
10.06538529516206,0.002514800291328001,-3.961484113133024e-06,1
10.075396526601805,0.002514758195656497,-4.4478855452107145e-06,1
10.08540769458741,0.0025147112403921534,-4.93237370419087e-06,1
10.095418799368527,0.002514659444692091,-5.414959991108812e-06,1
10.10542984119355,0.0025146028275988552,-5.895655727790152e-06,1
10.115440820309614,0.002514541408041082,-6.374472157180294e-06,1
10.12545173696265,0.002514475204835276,-6.8514204447093945e-06,1
10.13546259139738,0.0025144042366856967,-7.326511678394084e-06,1
10.145473383857267,0.0025143285221854716,-7.799756869081993e-06,1
10.155484114584588,0.0025142480798161504,-8.271166951505376e-06,1
10.165494783820439,0.0025141629279503697,-8.740752784596051e-06,1
10.17550539180473,0.0025140730848516313,-9.208525152790878e-06,1
10.185515938776184,0.0025139785686755234,-9.67449476612852e-06,1
10.195526424972345,0.0025138793974698315,-1.0138672260483712e-05,1
10.205536850629564,0.0025137755891756486,-1.0601068198574298e-05,1
10.215547215983015,0.0025136671616273754,-1.1061693070262906e-05,1
10.225557521266738,0.0025135541325549404,-1.1520557293805172e-05,1
